# BEGIN PLOT
LegendOnly=//home/frederic/Work/Software/LesHouches2017/lh2017-alphas/pythia-alphas/robustness/gluon-as013650-as012285-parton.yoda/MC_LHJSS_Zjet/log_Angularity_zcut_0.2_beta_2_alpha_1 //home/frederic/Work/Software/LesHouches2017/lh2017-alphas/pythia-alphas/robustness/gluon-as013650-as015015-parton.yoda/MC_LHJSS_Zjet/log_Angularity_zcut_0.2_beta_2_alpha_1 //home/frederic/Work/Software/LesHouches2017/lh2017-alphas/pythia-alphas/robustness/as013650-gluon-robustness.yoda/MC_LHJSS_Zjet/log_Angularity_zcut_0.2_beta_2_alpha_1
DrawOnly=//home/frederic/Work/Software/LesHouches2017/lh2017-alphas/pythia-alphas/robustness/gluon-as013650-as012285-parton.yoda/MC_LHJSS_Zjet/log_Angularity_zcut_0.2_beta_2_alpha_1 //home/frederic/Work/Software/LesHouches2017/lh2017-alphas/pythia-alphas/robustness/gluon-as013650-as015015-parton.yoda/MC_LHJSS_Zjet/log_Angularity_zcut_0.2_beta_2_alpha_1 //home/frederic/Work/Software/LesHouches2017/lh2017-alphas/pythia-alphas/robustness/as013650-gluon-robustness.yoda/MC_LHJSS_Zjet/log_Angularity_zcut_0.2_beta_2_alpha_1
Title=Angularity, $\alpha$ = 1 $z_{cut}$ = 0.2 $\beta$ = 2
RatioPlot=1
LogX=0
LogY=0
RatioPlotYLabel=Ratio
RatioPlotReference=//home/frederic/Work/Software/LesHouches2017/lh2017-alphas/pythia-alphas/robustness/gluon-as013650-as012285-parton.yoda/MC_LHJSS_Zjet/log_Angularity_zcut_0.2_beta_2_alpha_1
XLabel=$e_\alpha$
YLabel=$1/\sigma \text{d}\sigma/\text{d}e_\alpha$
Legend=1
# END PLOT

# BEGIN HISTO1D //home/frederic/Work/Software/LesHouches2017/lh2017-alphas/pythia-alphas/robustness/gluon-as013650-as012285-parton.yoda/MC_LHJSS_Zjet/log_Angularity_zcut_0.2_beta_2_alpha_1
LineColor=red
LineStyle=solid
NormalizeToSum=1
Path=//home/frederic/Work/Software/LesHouches2017/lh2017-alphas/pythia-alphas/robustness/gluon-as013650-as012285-parton.yoda/MC_LHJSS_Zjet/log_Angularity_zcut_0.2_beta_2_alpha_1
ScaledBy=1.0
Title=gluon-as013650-as012285-parton
XLabel=
YLabel=
# xlow	 xhigh	 val	 errminus	 errplus
0.000000e+00	1.000000e-01	0.000000e+00	0.000000e+00	0.000000e+00
1.000000e-01	2.000000e-01	0.000000e+00	0.000000e+00	0.000000e+00
2.000000e-01	3.000000e-01	4.642060e-05	1.099771e-04	1.099771e-04
3.000000e-01	4.000000e-01	6.490065e-05	1.331059e-04	1.331059e-04
4.000000e-01	5.000000e-01	1.318599e-04	1.904289e-04	1.904289e-04
5.000000e-01	6.000000e-01	2.905377e-04	2.843620e-04	2.843620e-04
6.000000e-01	7.000000e-01	8.163244e-04	4.750858e-04	4.750858e-04
7.000000e-01	8.000000e-01	1.158168e-03	5.685040e-04	5.685040e-04
8.000000e-01	9.000000e-01	5.551788e-04	3.958192e-04	3.958192e-04
9.000000e-01	1.000000e+00	3.689796e-04	3.231716e-04	3.231716e-04
1.000000e+00	1.100000e+00	2.711419e-04	2.771757e-04	2.771757e-04
1.100000e+00	1.200000e+00	1.214166e-03	5.852753e-04	5.852753e-04
1.200000e+00	1.300000e+00	7.398579e-04	4.575134e-04	4.575134e-04
1.300000e+00	1.400000e+00	1.974849e-03	7.458396e-04	7.458396e-04
1.400000e+00	1.500000e+00	7.202890e-04	4.515797e-04	4.515797e-04
1.500000e+00	1.600000e+00	1.158573e-03	5.723515e-04	5.723515e-04
1.600000e+00	1.700000e+00	9.688433e-04	5.236147e-04	5.236147e-04
1.700000e+00	1.800000e+00	2.389628e-03	8.207957e-04	8.207957e-04
1.800000e+00	1.900000e+00	1.642478e-03	6.812931e-04	6.812931e-04
1.900000e+00	2.000000e+00	1.195061e-03	5.814982e-04	5.814982e-04
2.000000e+00	2.100000e+00	1.672505e-03	6.875855e-04	6.875855e-04
2.100000e+00	2.200000e+00	4.328467e-04	3.503101e-04	3.503101e-04
2.200000e+00	2.300000e+00	2.314135e-03	8.082718e-04	8.082718e-04
2.300000e+00	2.400000e+00	1.366448e-03	6.218304e-04	6.218304e-04
2.400000e+00	2.500000e+00	8.848871e-04	5.006425e-04	5.006425e-04
2.500000e+00	2.600000e+00	4.084303e-04	3.403092e-04	3.403092e-04
2.600000e+00	2.700000e+00	8.244782e-04	4.832982e-04	4.832982e-04
2.700000e+00	2.800000e+00	7.623146e-04	4.647492e-04	4.647492e-04
2.800000e+00	2.900000e+00	5.118945e-04	3.809373e-04	3.809373e-04
2.900000e+00	3.000000e+00	9.535987e-05	1.644906e-04	1.644906e-04
3.000000e+00	3.100000e+00	1.827453e-04	2.276856e-04	2.276856e-04
3.100000e+00	3.200000e+00	6.277893e-06	4.220916e-05	4.220916e-05
3.200000e+00	3.300000e+00	8.715305e-05	1.572529e-04	1.572529e-04
3.300000e+00	3.400000e+00	1.718552e-06	2.208428e-05	2.208428e-05
3.400000e+00	3.500000e+00	2.233545e-05	7.961365e-05	7.961365e-05
3.500000e+00	3.600000e+00	1.691283e-04	2.190321e-04	2.190321e-04
3.600000e+00	3.700000e+00	1.328721e-04	1.941504e-04	1.941504e-04
3.700000e+00	3.800000e+00	1.186870e-04	1.834939e-04	1.834939e-04
3.800000e+00	3.900000e+00	2.092581e-03	7.678791e-04	7.678791e-04
3.900000e+00	4.000000e+00	1.437371e-03	6.369852e-04	6.369852e-04
4.000000e+00	4.100000e+00	2.627199e-03	8.587679e-04	8.587679e-04
4.100000e+00	4.200000e+00	4.935344e-03	1.169676e-03	1.169676e-03
4.200000e+00	4.300000e+00	2.450373e-03	8.286675e-04	8.286675e-04
4.300000e+00	4.400000e+00	2.977683e-03	9.108559e-04	9.108559e-04
4.400000e+00	4.500000e+00	5.241863e-03	1.196270e-03	1.196270e-03
4.500000e+00	4.600000e+00	3.139639e-03	9.320839e-04	9.320839e-04
4.600000e+00	4.700000e+00	5.190884e-03	1.183837e-03	1.183837e-03
4.700000e+00	4.800000e+00	5.211164e-03	1.179126e-03	1.179126e-03
4.800000e+00	4.900000e+00	5.995642e-03	1.251816e-03	1.251816e-03
4.900000e+00	5.000000e+00	5.465261e-03	1.189295e-03	1.189295e-03
5.000000e+00	5.100000e+00	6.794478e-03	1.295297e-03	1.295297e-03
5.100000e+00	5.200000e+00	6.161040e-03	1.220553e-03	1.220553e-03
5.200000e+00	5.300000e+00	3.925963e-03	9.991909e-04	9.991909e-04
5.300000e+00	5.400000e+00	5.313516e-03	1.113636e-03	1.113636e-03
5.400000e+00	5.500000e+00	2.774703e-03	8.371362e-04	8.371362e-04
5.500000e+00	5.600000e+00	4.103623e-03	9.718310e-04	9.718310e-04
5.600000e+00	5.700000e+00	3.384815e-03	8.893361e-04	8.893361e-04
5.700000e+00	5.800000e+00	2.320012e-03	7.409986e-04	7.409986e-04
5.800000e+00	5.900000e+00	3.754916e-03	8.489675e-04	8.489675e-04
5.900000e+00	6.000000e+00	6.197275e-04	4.034411e-04	4.034411e-04
6.000000e+00	6.100000e+00	2.315823e-03	6.604327e-04	6.604327e-04
6.100000e+00	6.200000e+00	1.479832e-03	5.644863e-04	5.644863e-04
6.200000e+00	6.300000e+00	7.604148e-04	4.357359e-04	4.357359e-04
6.300000e+00	6.400000e+00	1.411156e-03	5.498157e-04	5.498157e-04
6.400000e+00	6.500000e+00	3.191384e-04	2.903895e-04	2.903895e-04
6.500000e+00	6.600000e+00	6.167933e-04	3.836014e-04	3.836014e-04
6.600000e+00	6.700000e+00	1.586026e-04	2.056993e-04	2.056993e-04
6.700000e+00	6.800000e+00	4.978076e-04	3.472525e-04	3.472525e-04
6.800000e+00	6.900000e+00	9.111184e-05	1.566681e-04	1.566681e-04
6.900000e+00	7.000000e+00	1.682215e-05	6.870928e-05	6.870928e-05
7.000000e+00	7.100000e+00	4.515327e-04	2.583858e-04	2.583858e-04
7.100000e+00	7.200000e+00	6.151066e-09	1.321224e-06	1.321224e-06
7.200000e+00	7.300000e+00	8.995098e-05	1.485043e-04	1.485043e-04
7.300000e+00	7.400000e+00	6.963087e-05	1.346938e-04	1.346938e-04
7.400000e+00	7.500000e+00	3.535768e-04	1.581243e-04	1.581243e-04
7.500000e+00	7.600000e+00	2.321027e-05	7.776547e-05	7.776547e-05
7.600000e+00	7.700000e+00	1.373555e-05	6.152065e-05	6.152065e-05
7.700000e+00	7.800000e+00	2.828615e-04	1.414307e-04	1.414307e-04
7.800000e+00	7.900000e+00	1.537931e-09	6.606471e-07	6.606471e-07
7.900000e+00	8.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.000000e+00	8.100000e+00	1.414307e-04	1.000066e-04	1.000066e-04
8.100000e+00	8.200000e+00	1.423650e-04	1.006672e-04	1.006672e-04
8.200000e+00	8.300000e+00	1.414307e-04	1.000066e-04	1.000066e-04
8.300000e+00	8.400000e+00	2.121461e-04	1.224826e-04	1.224826e-04
8.400000e+00	8.500000e+00	7.071535e-05	7.071536e-05	7.071536e-05
8.500000e+00	8.600000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.600000e+00	8.700000e+00	7.118250e-05	7.118248e-05	7.118248e-05
8.700000e+00	8.800000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.800000e+00	8.900000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.900000e+00	9.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.000000e+00	9.100000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.100000e+00	9.200000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.200000e+00	9.300000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.300000e+00	9.400000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.400000e+00	9.500000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.500000e+00	9.600000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.600000e+00	9.700000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.700000e+00	9.800000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.800000e+00	9.900000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.900000e+00	1.000000e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.000000e+01	1.010000e+01	7.071535e-05	7.071536e-05	7.071536e-05
1.010000e+01	1.020000e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.020000e+01	1.030000e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.030000e+01	1.040000e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.040000e+01	1.050000e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.050000e+01	1.060000e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.060000e+01	1.070000e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.070000e+01	1.080000e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.080000e+01	1.090000e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.090000e+01	1.100000e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.100000e+01	1.110000e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.110000e+01	1.120000e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.120000e+01	1.130000e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.130000e+01	1.140000e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.140000e+01	1.150000e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.150000e+01	1.160000e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.160000e+01	1.170000e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.170000e+01	1.180000e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.180000e+01	1.190000e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.190000e+01	1.200000e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.200000e+01	1.210000e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.210000e+01	1.220000e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.220000e+01	1.230000e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.230000e+01	1.240000e+01	0.000000e+00	0.000000e+00	0.000000e+00
